Id,AuctionNumber,StartDate,EndDate,EstimatedPrice,StartingPrice,StartingPrice/EstimatedPrice,EstimatedPrice-StartingPrice,IsFirstSale,PropertyType,ShortDescription,Description,NameCategory,Code,Name,ZipCode,Municipality,Cadastral,ParcelNumber,Status,StatusTranslation,NumberOfVerifiedUsers,ExecutorName,MaxOfferedPrice,CurrentPrice
106367,Н106367,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,714794.0,357397.0,0.5,357397.0,False,ImmovableProperties,"-	Катастарска парцела бр. 1008/7 КО Миросаљци, уписане у ЛН 975 КО Миросаљци, површине 2855,00 м2","-	Катастарска парцела бр. 1008/7 КО Миросаљци, уписане у ЛН 975 КО Миросаљци, површине 2855,00 м2, грађевинско земљиште изван грађевинског подручја; број дела 1 - по култури земљиште под зградом и другим објектом, површине 857,00 м2: број дела 2, по култури земљиште под зградом и другим објектом, површине 269,00 м2: број дела 3, по култури земљиште под зградом и другим објектом, површине 151,00 м2,  број дела 4, по култури земљиште под зградом и другим објектом, површине 57,00 м2, број дела 5, по култури земљиште уз зграду и други објекат, површине 500,00 м2, број дела 6, по култури њива 3. класе, површине 1.021,00 м2, удео извршног дужника 1/1, процењене вредности  714.794,00 динара",Грађевинско земљиште,701777,Миросаљци,,Ариље,МИРОСАЉЦИ,,InPrediction,У најави,0,Đorđe Dogandzić,,
106374,Н106374,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,354466.0,177233.0,0.5,177233.0,False,ImmovableProperties,непокретност у Орешцу,"•	Једнособан стан на првом спрату, површине 34м/2, бр. улаза: 1, бр. стана: 4, улица: Подвис, место Орешац, општина Књажевац, бр. парцеле 455/1, бр. Листа непокретности 1211, КО Орешац",Непокретности,801208,Орешац,,Вршац,ОРЕШАЦ,,InPrediction,У најави,0,Горан Шкеро,,
106375,Н106375,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,354466.0,177233.0,0.5,177233.0,False,ImmovableProperties,непокретност у Орешцу,"•	Једнособан стан у приземљу, површине 34м/2, бр. улаза: 1, бр. стана: 2, улица: Подвис, место Орешац, општина Књажевац, бр. парцеле 455/1, бр. Листа непокретности 1211, КО Орешац",Непокретности,801208,Орешац,,Вршац,ОРЕШАЦ,,InPrediction,У најави,0,Горан Шкеро,,
106812,Н106812,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,339805.76,237864.03,0.6999999941142846,101941.73000000001,True,ImmovableProperties,Шума 4. класе у улици Чочин рт површина дела 9649м2 постојеће на катастарској парцели број 38/1 број дела 1 KO Брајковац ,Шума 4. класе у улици Чочин рт површина дела 9649м2 постојеће на катастарској парцели број 38/1 број дела 1 KO Брајковац ,Шумско земљиште,703966,Брајковац,,Лазаревац,БРАЈКОВАЦ,,InPrediction,У најави,0,Марко Вукићевић,,
106813,Н106813,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,234348.8,164044.16,0.7000000000000001,70304.63999999998,True,ImmovableProperties,Шума 4. класе у улици Чочин рт површина дела 5946м2 постојеће на катастарској парцели број 38/3 број дела 1 KO Брајковац ,Шума 4. класе у улици Чочин рт површина дела 5946м2 постојеће на катастарској парцели број 38/3 број дела 1 KO Брајковац ,Шумско земљиште,703966,Брајковац,,Лазаревац,БРАЈКОВАЦ,,InPrediction,У најави,0,Марко Вукићевић,,
105794,Н105794,2024-08-19T07:00:00Z,2024-08-19T11:00:00Z,199073.0,139351.1,0.7000000000000001,59721.899999999994,True,ImmovableProperties,Непокретности,"•	пољопривредно земљиште – њива 4.класе, површине површине 3292 м2, потес Слатина, катастарска парцела бр 787/2, КО Влајковац, лист непокретности бр. 350, удео: 1/1, процењена вредност:  199.073,00 динара;",Парцела,801054,Влајковац,26332,Вршац,ВЛАЈКОВАЦ,,InPrediction,У најави,0,Горан Шкеро,,
105798,Н105798,2024-08-19T07:00:00Z,2024-08-19T11:00:00Z,2131125.0,1491787.5,0.7,639337.5,True,ImmovableProperties,непокретности у Вршцу,"•	грађевинско земљиште површине укупне површине 510м2, катастарска парцела бр. 4009, КО Вршац, лист непокретности бр. 5794, удео: заједнички
•	породична стамбена зграда, објекат бр. 1, катастарска парцела бр. 4009, површине у габариту 190 м2, КО Вршац, лист непокретности бр. 5794, удео: заједнички
•	стан неевидентиране површине, описан као посебан део објекта бр. 1, собности као четворособан стан, постојећи у породичној стамбеној згради бр. 1, на катастарској парцели бр. 4009, КО Вршац, лист непокретности бр. 5794, удео: 2/6
o	процењена вредност: 2.131.125,00 динара за предметни удео: ",Објекат,801089,Вршац,26300,Вршац,ВРШАЦ,,InPrediction,У најави,0,Горан Шкеро,,
106068,Н106068,2024-08-19T07:00:00Z,2024-08-19T11:00:00Z,71775.0,50242.5,0.7,21532.5,True,ImmovableProperties,к.п.бр. 2255,"к.п.бр. 2255, уписана у листу непокретности бр. 336 КО Сипић, површине 2186 m2, шума 3. класе",Парцела,736848,Сипић,34213,Рача,СИПИЋ,,InPrediction,У најави,0,Небојша Вујанац,,
106110,Н106110,2024-08-19T07:00:00Z,2024-08-19T11:00:00Z,1209000.0,604500.0,0.5,604500.0,False,ImmovableProperties,"кп.бр.4527/3 земљиште уз зграду - објекат, површине 465м2, уписано у Лист непокретности број 26 КО Власотинце","кп.бр.4527/3 земљиште уз зграду - објекат, површине 465м2, уписано у Лист непокретности број 26 КО Власотинце",Парцела,711110,Стајковце,,Власотинце,СТАЈКОВЦЕ,,InPrediction,У најави,0,Dalibor Stanojković,,
106111,Н106111,2024-08-19T07:00:00Z,2024-08-19T11:00:00Z,2200000.0,1100000.0,0.5,1100000.0,False,ImmovableProperties,"стамбено пословна зграда број , површине у габариту 40м2, изграђена на кп.бр.4527/3, уписане у Лист непокретности број 26 КО Стајковце","стамбено пословна зграда број , површине у габариту 40м2, изграђена на кп.бр.4527/3, уписане у Лист непокретности број 26 КО Стајковце",Објекат,711110,Стајковце,,Власотинце,СТАЈКОВЦЕ,,InPrediction,У најави,0,Dalibor Stanojković,,
106112,Н106112,2024-08-19T07:00:00Z,2024-08-19T11:00:00Z,120000.0,60000.0,0.5,60000.0,False,ImmovableProperties,"кп.бр.4527/3 земљиште под зградом - објектом, површине 40м, уписано у Лист непокретности број 26 КО Стајковце","кп.бр.4527/3 земљиште под зградом - објектом, површине 40м, уписано у Лист непокретности број 26 КО Стајковце",Парцела,711110,Стајковце,,Власотинце,СТАЈКОВЦЕ,,InPrediction,У најави,0,Dalibor Stanojković,,
106391,Н106391,2024-08-19T07:00:00Z,2024-08-19T11:00:00Z,2108000.0,1475600.0,0.7,632400.0,False,ImmovableProperties,непокретности у Добрици,"•	Парцела бр. 966/1, земљиште под зградом објектом, површине 168м/2, описана и уписана у Листу непокретности бр. 1389, КО Добрица, обим удела: 1/1, 
•	Парцела бр. 966/1, земљиште уз зграду објекат, површине 296м/2, описана и уписана у Листу непокретности бр. 1389, КО Добрица, обим удела: 1/1,
•	Објекат описан као породична стамбена зграда број 1, површине у габариту 168 м2, изграђена на к.п. 966/1, преузет из земљишне књиге, ул. Жарка Зрењанина бр. 26, описана и уписана у Листу непокретности бр. 1389, КО Добрица, обим удела: 1/1
",Непокретности,800104,Добрица,26354,Алибунар,ДОБРИЦА,,InPrediction,У најави,0,Горан Шкеро,,
